ncessch,name,state_code,latitude,longitude,zip_code,city,address,school_type,school_type_text,total_students,total_09,total_10,total_11,total_12,total_white,total_black,total_hispanic,total_asian,total_amerindian,total_nativehawaii,total_tworaces,free_reduced_lunch
A0108975,PHILADELPHIA MENNONITE HIGH SCHOOL,PA,39.971451,-75.176197,19130,PHILADELPHIA,860 N 24TH ST,1,Regular elementary or secondary,63,9,12,18,24,2,59,0,1,0,0,1,0
A0109099,MASTERS REGIONAL ACADEMY,RI,41.91301,-71.511641,02917,SMITHFIELD,915 DOUGLAS PIKE,1,Regular elementary or secondary,114,15,29,30,20,78,18,17,1,0,0,0,0
A0109124,CATHEDRAL ACADEMY,SC,32.92342,-80.092461,29423,CHARLESTON,PO BOX 41129,1,Regular elementary or secondary,223,16,12,12,12,119,75,12,5,2,5,5,0
A0109157,STEP OF FAITH CHRISTIAN ACADEMY,SC,32.49525,-81.021031,29936,RIDGELAND,PO BOX 1449,1,Regular elementary or secondary,236,16,17,11,20,187,35,8,0,0,0,6,0
A0109236,NEW PATHWAYS ACADEMY,TN,35.95303,-84.030181,37803,KNOXVILLE,1531 DICK LONAS RD,1,Regular elementary or secondary,57,15,15,15,11,51,6,0,0,0,0,0,56
A0109255,HAMILTON HEIGHTS CHRISTIAN ACADEMY,TN,35.04335,-85.169041,37421,CHATTANOOGA,2201 HICKORY VALLEY RD,1,Regular elementary or secondary,58,9,11,15,23,43,10,1,2,0,0,2,0
A0109318,ALL SAINTS EPISCOPAL SCHOOL,TX,32.73119,-97.492726,76108,FORT WORTH,9700 SAINTS CIR,1,Regular elementary or secondary,834,81,79,92,75,698,38,42,6,7,1,42,0
A0109332,BRIGHTER HORIZONS ACADEMY,TX,32.94679,-96.669651,75044,GARLAND,3145 MEDICAL PLAZA DR,1,Regular elementary or secondary,751,64,74,46,44,690,20,10,6,0,0,25,0
A0109338,FORT WORTH COUNTRY DAY SCHOOL,TX,32.69296,-97.408441,76109,FORT WORTH,4200 COUNTRY DAY LN,1,Regular elementary or secondary,1100,101,100,100,84,45,31,921,39,4,0,60,0
A0109342,CENTRAL TEXAS CHRISTIAN SCHOOL,TX,31.03898,-97.413151,76502,TEMPLE,4141 W FM 93,1,Regular elementary or secondary,417,28,30,30,37,337,16,22,15,0,1,26,0
A0109345,CHRISTIAN ACADEMY OF SAN ANTONIO,TX,29.42075,-98.542441,78207,SAN ANTONIO,325 CASTROVILLE RD,1,Regular elementary or secondary,459,21,30,19,14,16,0,442,0,0,1,0,0
A0109351,COVENANT CLASSICAL SCHOOL,TX,32.74377,-97.497791,76108,FORT WORTH,1701 WIND STAR WAY,1,Regular elementary or secondary,352,11,18,10,11,334,0,11,5,0,0,2,0
A0109364,FAITH WEST ACADEMY,TX,29.80488,-95.794561,77493,KATY,2225 PORTER RD,1,Regular elementary or secondary,565,49,68,58,66,422,38,40,57,0,0,8,0
A0109365,FIRST BAPTIST ACADEMY DALLAS,TX,32.78376,-96.799861,75221,DALLAS,PO BOX 868,1,Regular elementary or secondary,180,14,21,20,25,105,43,20,3,0,0,9,0
A0109375,GRAPEVINE FAITH CHRISTIAN SCHOOL,TX,32.93698,-97.070511,76051,GRAPEVINE,730 E WORTH ST,1,Regular elementary or secondary,728,74,86,98,61,624,23,41,21,2,0,17,0
A0109380,CORAM DEO ACADEMY,TX,33.02257,-97.107271,75022,FLOWER MOUND,4900 WICHITA TRL,1,Regular elementary or secondary,1018,65,73,49,37,453,24,528,11,0,0,2,0
A0109386,GREENHILL SCHOOL,TX,32.9419,-96.843691,75001,ADDISON,4141 SPRING VALLEY RD,1,Regular elementary or secondary,1264,116,116,115,120,679,118,90,268,0,3,106,0
A0109399,THE HOCKADAY SCHOOL,TX,32.90774,-96.824711,75229,DALLAS,11600 WELCH RD,1,Regular elementary or secondary,1062,122,129,121,123,686,69,74,181,5,0,47,0
A0109406,HOUSTON CHRISTIAN HIGH SCHOOL,TX,29.81953,-95.561471,77043,HOUSTON,2700 W SAM HOUSTON PKWY N,1,Regular elementary or secondary,489,116,113,147,113,366,30,38,22,0,0,33,0
A0109420,LORETTO ACADEMY,TX,31.7862365,-106.434812,79903,EL PASO,1300 HARDAWAY ST,1,Regular elementary or secondary,626,95,95,93,86,40,4,550,5,1,1,25,0
A0109424,LEGACY CHRISTIAN ACADEMY,TX,33.12921,-96.847121,75034,FRISCO,5000 ACADEMY DR,1,Regular elementary or secondary,789,75,90,52,47,696,23,21,14,2,3,30,0
A0109449,ROCKWALL CHRISTIAN ACADEMY,TX,32.91493,-96.518631,75088,ROWLETT,6005 DALROCK RD,1,Regular elementary or secondary,125,5,19,5,13,75,16,11,19,1,1,2,0
A0109452,REGENTS SCHOOL OF AUSTIN,TX,30.25455,-97.843661,78735,AUSTIN,3230 TRAVIS COUNTRY CIR,1,Regular elementary or secondary,1011,89,83,72,61,842,16,85,30,0,0,38,0
A0109455,SAN ANTONIO CHRISTIAN SCHOOL,TX,29.62216,-98.460111,78259,SAN ANTONIO,19202 REDLAND RD,1,Regular elementary or secondary,1037,90,88,78,84,716,41,267,10,2,1,0,0
A0109464,ST MARK'S SCHOOL OF TEXAS,TX,32.89072,-96.801311,75230,DALLAS,10600 PRESTON RD,1,Regular elementary or secondary,863,99,93,92,88,475,51,66,211,5,1,54,0
A0109489,TRINITY SCHOOL,TX,32.01929,-102.131401,79707,MIDLAND,3500 W WADLEY AVE,1,Regular elementary or secondary,520,35,46,37,22,342,16,62,45,13,0,42,0
A0109492,TRINITY VALLEY SCHOOL,TX,32.6545,-97.427111,76132,FORT WORTH,7500 DUTCH BRANCH RD,1,Regular elementary or secondary,970,85,85,90,90,705,39,37,95,0,0,94,0
A0109500,THE BROOK HILL SCHOOL,TX,32.15044,-95.331801,75757,BULLARD,1051 N. HOUSTON STREET,1,Regular elementary or secondary,606,59,79,63,73,473,41,22,55,1,1,13,0
A0109514,WILLOW BEND ACADEMY,TX,33.02883,-96.768841,75075,PLANO,2220 COIT RD STE 500,1,Regular elementary or secondary,119,14,31,32,18,65,2,8,44,0,0,0,0
A0109539,JUAN DIEGO CATHOLIC HIGH SCHOOL,UT,40.5345745,-111.882135,84020,DRAPER,300 E 11800 S,1,Regular elementary or secondary,794,189,204,175,226,506,15,138,70,13,17,35,45
A0110062,TRINITY SCHOOL AT MEADOW VIEW,VA,38.8748,-77.205501,22042,FALLS CHURCH,2849 MEADOW VIEW RD,1,Regular elementary or secondary,159,20,32,28,24,118,8,16,16,0,0,1,0
A0110136,KING'S SCHOOLS,WA,47.7689,-122.351591,98133,SHORELINE,19303 FREMONT AVE N MS 40,1,Regular elementary or secondary,1132,121,112,122,130,800,56,41,220,14,0,1,0
A0110137,LA SALLE HIGH SCHOOL,WA,46.54902,-120.497491,98903,UNION GAP,3000 LIGHTNING WAY,1,Regular elementary or secondary,215,61,47,67,40,123,1,61,6,5,0,19,0
A0110171,THE BEAR CREEK SCHOOL,WA,47.68126,-122.065521,98053,REDMOND,8905 208TH AVE NE,1,Regular elementary or secondary,674,56,64,53,57,500,6,14,73,0,0,81,0
A0110181,TRI-CITIES PREP,WA,46.27225,-119.216621,99301,PASCO,9612 SAINT THOMAS DR,1,Regular elementary or secondary,160,33,40,43,44,91,1,41,4,0,10,13,0
A0110186,WEST SOUND ACADEMY,WA,47.713473,-122.605282,98370,POULSBO,PO BOX 807,1,Regular elementary or secondary,116,20,16,18,17,84,2,5,24,0,1,0,0
A0110249,EASTBROOK ACADEMY,WI,43.1142544,-87.9344965,53209,MILWAUKEE,5375 N GREEN BAY AVE,1,Regular elementary or secondary,385,20,19,13,11,115,222,4,15,0,0,29,0
A0110261,LAKE COUNTRY LUTHERAN HIGH SCHOOL,WI,43.10878,-88.361071,53029,HARTLAND,401 CAMPUS DR,1,Regular elementary or secondary,249,63,71,65,50,233,0,3,9,0,0,4,0
A0300001,BEATRICE STONE YAVNE HIGH SCHOOL,OH,41.49208,-81.515241,44122,BEACHWOOD,2475 S GREEN RD,1,Regular elementary or secondary,163,26,27,27,21,160,0,2,1,0,0,0,80
A0300019,CRENSHAW CHRISTIAN ACADEMY,AL,31.6938582,-86.2692492,36049,LUVERNE,608 COUNTRY CLUB DR,1,Regular elementary or secondary,216,12,19,17,15,216,0,0,0,0,0,0,0
A0300057,ARIZONA CULTURAL ACADEMY & COLLEGE PREP,AZ,33.37551,-111.992741,85042,PHOENIX,7810 S 42ND PL,1,Regular elementary or secondary,304,18,24,16,15,123,82,11,82,0,3,3,0
A0300071,NOTRE DAME PREPARATORY,AZ,33.639,-111.871101,85260,SCOTTSDALE,9701 E BELL RD,1,Regular elementary or secondary,898,235,260,197,206,794,11,25,28,3,3,34,0
A0300076,YUMA CATHOLIC HIGH SCHOOL,AZ,32.67785,-114.644921,85364,YUMA,2100 W 28TH ST,1,Regular elementary or secondary,338,105,91,84,58,81,9,227,8,1,1,11,0
A0300090,LIFE WAY CHRISTIAN SCHOOL,AR,36.35823,-94.287581,72719,CENTERTON,PO BOX 220,1,Regular elementary or secondary,463,47,42,39,47,427,3,7,4,2,1,19,0
A0300097,THE EPISCOPAL COLLEGIATE SCHOOL,AR,34.75218,-92.290141,72201,LITTLE ROCK,1701 CANTRELL RD,1,Regular elementary or secondary,702,48,49,51,55,565,84,4,21,1,0,27,0
A0300335,JSERRA CATHOLIC HIGH SCHOOL,CA,33.52095,-117.667611,92675,SAN JUAN CAPISTRANO,26351 JUNIPERO SERRA RD STE 180,1,Regular elementary or secondary,1242,325,322,305,290,746,24,87,136,12,2,235,0
A0300412,MARANATHA HIGH SCHOOL,CA,34.14243,-118.156731,91105,PASADENA,169 S SAINT JOHN AVE,1,Regular elementary or secondary,674,143,178,177,176,255,69,59,239,0,0,52,0
A0300533,ST MONICA ACADEMY,CA,34.150048,-118.161065,91103,PASADENA,301 N ORANGE GROVE BLVD,1,Regular elementary or secondary,232,22,15,22,19,142,6,73,7,0,0,4,0
A0300549,SAN DOMENICO SCHOOL,CA,38.01624,-122.585001,94960,SAN ANSELMO,1500 BUTTERFIELD RD,1,Regular elementary or secondary,598,51,42,47,30,449,18,26,75,0,0,30,0
A0300713,THE STANWICH SCHOOL,CT,41.07251,-73.604121,06830,GREENWICH,257 STANWICH RD,1,Regular elementary or secondary,341,21,10,8,16,273,68,0,0,0,0,0,0
A0300751,AGAPE CHRISTIAN ACADEMY,FL,28.57586,-81.475051,32818,ORLANDO,2425 N HIAWASSEE RD,1,Regular elementary or secondary,258,18,29,23,38,2,202,3,0,0,51,0,0
A0300789,BISHOP JOHN J SNYDER HIGH SCHOOL,FL,30.25255,-81.837571,32210,JACKSONVILLE,5001 SAMARITAN WAY,1,Regular elementary or secondary,425,110,110,107,98,260,36,48,44,3,3,31,0
A0300796,CEDAR CREEK CHRISTIAN SCHOOL,FL,30.297241,-81.751975,32205,JACKSONVILLE,1372 LANE AVE S,1,Regular elementary or secondary,228,20,14,23,22,111,112,5,0,0,0,0,0
A0300859,EDISON ACADEMICS,FL,27.46279,-82.639421,34210,BRADENTON,7700 CORTEZ RD WEST BUILDING 102,1,Regular elementary or secondary,36,4,11,5,15,24,4,2,5,0,1,0,0
A0300902,GULLIVER PREPARATORY SCHOOL,FL,25.69009,-80.299921,33156,MIAMI,9350 S DIXIE HWY FLOOR 11,1,Regular elementary or secondary,767,172,183,219,193,310,10,258,17,1,4,167,0
A0300953,JOHN PAUL II CATHOLIC HIGH SCHOOL,FL,30.38009,-84.224161,32311,TALLAHASSEE,5100 TERREBONNE DR,1,Regular elementary or secondary,169,37,40,51,41,117,17,24,3,0,0,8,0
A0300970,LAKE MARY PREPARATORY SCHOOL,FL,28.778359,-81.322333,32746,LAKE MARY,650 RANTOUL LN,1,Regular elementary or secondary,590,68,55,75,69,304,34,56,100,0,0,96,0
A0300995,LA PROGRESIVA PRESB SCHOOL,FL,25.77927,-80.236411,33125,MIAMI,2480 NW 7TH ST,1,Regular elementary or secondary,420,15,25,13,19,0,2,418,0,0,0,0,0
A0301129,INTERNATIONAL COMMUNITY SCHOOL,FL,28.62286,-81.288181,32792,WINTER PARK,4800 HOWELL BRANCH RD,1,Regular elementary or secondary,452,33,44,21,45,383,4,36,19,0,1,9,0
A0301140,TRINITY CATHOLIC HIGH SCHOOL,FL,29.14434,-82.166921,34471,OCALA,2600 SW 42ND ST,1,Regular elementary or secondary,565,137,139,160,129,360,48,106,40,0,1,10,0
A0301145,THE OUT-OF-DOOR ACADEMY,FL,27.28595,-82.560031,34242,SARASOTA,444 REID ST,1,Regular elementary or secondary,700,83,66,76,46,609,33,25,33,0,0,0,0
A0301215,HERITAGE ACADEMY,GA,34.11263,-83.765801,30542,FLOWERY BRANCH,PO BOX 398,1,Regular elementary or secondary,162,13,13,12,17,157,2,0,1,0,0,2,0
A0301255,OUR LADY OF MERCY CATHOLIC HIGH SCHOOL,GA,33.548,-84.461231,30214,FAYETTEVILLE,861 HIGHWAY 279,1,Regular elementary or secondary,401,107,102,91,101,113,221,27,27,0,0,13,0
A0301268,SOUTHLAND ACADEMY,GA,32.07408,-84.194791,31709,AMERICUS,PO BOX 1127,1,Regular elementary or secondary,510,33,43,41,37,480,3,4,23,0,0,0,0
A0301285,WESLEYAN SCHOOL,GA,33.9718,-84.216641,30092,PEACHTREE CORNERS,5405 SPALDING DR,1,Regular elementary or secondary,1132,114,128,129,112,983,63,28,36,0,0,22,0
A0301335,CALVARY CHRISTIAN ACADEMY,IL,40.523222,-88.989958,61761,NORMAL,1017 N SCHOOL ST,1,Regular elementary or secondary,203,11,12,9,11,155,21,2,6,0,0,19,0
A0301566,TRINITY LUTHERAN HIGH SCHOOL,IN,38.98544,-85.877621,47274,SEYMOUR,7120 N COUNTY ROAD 875 E,1,Regular elementary or secondary,157,32,41,48,36,152,0,1,1,0,0,3,0
A0301569,UNIVERSITY HIGH SCHOOL OF INDIANA,IN,39.95431,-86.211681,46032,CARMEL,2825 W 116TH ST,1,Regular elementary or secondary,290,63,69,97,61,205,12,3,46,2,1,21,0
A0301653,CRESCENT CITY CHRISTIAN SCHOOL,LA,30.00025,-90.189561,70006,METAIRIE,4828 UTICA ST,1,Regular elementary or secondary,332,42,23,40,27,191,71,60,9,0,1,0,0
A0301673,PARKVIEW BAPTIST SCHOOL,LA,30.39944,-91.049341,70816,BATON ROUGE,5750 PARKVIEW CHURCH RD,1,Regular elementary or secondary,1249,123,138,120,122,1094,87,16,22,4,1,25,0
A0301684,ST MARYS CATHOLIC SCHOOL,LA,31.77287,-93.077551,71457,NATCHITOCHES,1101 E 5TH ST,1,Regular elementary or secondary,370,33,42,23,32,348,8,7,0,5,0,2,15
A0301713,BNOS YISROEL,MD,39.35859,-76.695691,21215,BALTIMORE,6300 PARK HEIGHTS AVE,1,Regular elementary or secondary,436,39,27,21,17,436,0,0,0,0,0,0,158
A0301781,YESHIVA OF GREATER WASHINGTON BOYS DIVISION,MD,39.04214,-77.031271,20902,SILVER SPRING,1216 ARCOLA AVE,1,Regular elementary or secondary,82,7,14,13,18,81,0,0,0,0,0,1,0
A0301789,BOSTON UNIVERSITY ACADEMY,MA,42.3508377,-71.1090001,02215,BOSTON,1 UNIVERSITY RD,1,Regular elementary or secondary,170,38,55,33,44,100,3,2,52,0,0,13,0
A0301844,GTB LIFE LONG LEARNING-KITCHI MINOGINING TRIBAL SC,MI,44.74379,-85.558911,49686,TRAVERSE CITY,845 BUSINESS PARK DR,1,Regular elementary or secondary,57,10,7,14,22,11,0,0,0,46,0,0,0
A0301852,FRANKEL JEWISH ACADEMY OF METRO DETROIT,MI,42.542884,-83.404227,48322,WEST BLOOMFIELD,6600 W MAPLE RD,1,Regular elementary or secondary,221,53,62,54,52,221,0,0,0,0,0,0,0
A0301887,ZION CHRISTIAN SCHOOL,MI,42.8278,-85.724201,49315,BYRON CENTER,7555 BYRON CENTER AVE SW,1,Regular elementary or secondary,282,24,11,23,20,263,0,2,5,0,0,12,0
A0301904,HOPE ACADEMY,MN,44.95999,-93.263181,55404,MINNEAPOLIS,2300 CHICAGO AVE S,1,Regular elementary or secondary,352,23,16,14,14,77,165,81,7,22,0,0,0
A0301943,THE VERITAS SCHOOL,MS,32.448806,-90.151881,39157,RIDGELAND,1202 HIGHLAND COLONY PKWY,1,Regular elementary or secondary,92,10,14,12,27,55,37,0,0,0,0,0,0
A0301967,NORTHLAND CHRISTIAN EDUCATION SYSTEM,MO,39.311075,-94.629479,64164,KANSAS CITY,4214 NW COOKINGHAM RD,1,Regular elementary or secondary,291,31,35,24,28,268,7,9,7,0,0,0,0
A0301975,SAXONY LUTHERAN HIGH SCHOOL,MO,37.423999,-89.630649,63755,JACKSON,2004 SAXONY LN,1,Regular elementary or secondary,225,62,60,55,48,215,7,0,0,0,0,3,0
A0302000,CONCORDIA JR/SR HIGH SCHOOL,NE,41.30853,-96.160571,68116,OMAHA,15656 FORT ST,1,Regular elementary or secondary,450,77,82,89,63,385,9,4,31,2,0,19,4
A0302001,HEARTLAND LUTHERAN HIGH SCHOOL,NE,40.8881,-98.395251,68803,GRAND ISLAND,3900 W HUSKER HWY,1,Regular elementary or secondary,62,14,15,14,19,60,0,0,2,0,0,0,0
A0302032,SIERRA LUTHERAN HIGH SCHOOL,NV,39.09914,-119.771296,89705,CARSON CITY,3601 ROMANS RD,1,Regular elementary or secondary,125,33,41,30,21,100,2,14,2,0,0,7,0
A0302180,ATERES BAIS YAAKOV ACADEMY OF ROCKLAND,NY,41.098322,-74.095039,10952,AIRMONT,236 CHERRY LN,1,Regular elementary or secondary,387,38,40,32,33,387,0,0,0,0,0,0,94
A0302183,AL-MADINAH SCHOOL,NY,40.67426,-73.988281,11215,BROOKLYN,383 3RD AVE,1,Regular elementary or secondary,755,71,79,56,41,407,37,16,280,0,0,15,567
A0302186,DWIGHT SCHOOL,NY,40.78748,-73.968131,10024,NEW YORK,291 CENTRAL PARK W,1,Regular elementary or secondary,646,64,71,65,55,499,16,31,59,0,2,39,0
A0302188,B'NOT RACHEL HIGH SCHOOL FOR GIRLS,NY,40.60301,-73.965361,11223,BROOKLYN,1950 E 7TH ST,1,Regular elementary or secondary,90,31,18,22,19,90,0,0,0,0,0,0,0
A0302189,BAIS YAAKOV D'RAV HIRSCH,NY,41.12276,-74.042371,10952,MONSEY,PO BOX 344,1,Regular elementary or secondary,115,20,27,36,32,115,0,0,0,0,0,0,0
A0302215,CONGREGATION NOAM E LIZENSK,NY,41.10405,-74.038581,10954,NANUET,100 S CENTRAL AVE,1,Regular elementary or secondary,48,10,11,13,14,48,0,0,0,0,0,0,48
A0302220,DRS YESHIVA HIGH SCHOOL FOR BOYS,NY,40.63482,-73.724771,11598,WOODMERE,700 IBSEN ST,1,Regular elementary or secondary,335,87,88,80,80,335,0,0,0,0,0,0,0
A0302259,MESIVTA ATERES YAAKOV,NY,40.62005,-73.727521,11559,LAWRENCE,131 WASHINGTON AVE,1,Regular elementary or secondary,202,47,57,51,47,202,0,0,0,0,0,0,0
A0302278,NORTH SHORE HEBREW ACADEMY HIGH SCHOOL,NY,40.7710091,-73.704427,11020,GREAT NECK,400 N SERVICE RD,1,Regular elementary or secondary,392,101,94,129,68,392,0,0,0,0,0,0,0
A0302351,ASHEVILLE SCHOOL,NC,35.56855,-82.619441,28806,ASHEVILLE,360 ASHEVILLE SCHOOL RD,1,Regular elementary or secondary,287,67,70,77,73,132,25,8,9,0,0,113,0
A0302353,AULDERN ACADEMY,NC,35.67721,-79.333331,27344,SILER CITY,990 GLOVERS GROVE CHURCH RD,1,Regular elementary or secondary,47,5,10,12,19,40,2,2,2,1,0,0,0
A0302354,BETHEL CHRISTIAN ACADEMY,NC,35.28265,-77.646871,28504,KINSTON,1936 BANKS SCHOOL RD,1,Regular elementary or secondary,354,28,28,28,17,310,26,2,2,0,2,12,0
A0302384,FAITH CHRISTIAN SCHOOL,NC,35.9303,-77.843651,27803,ROCKY MOUNT,1333 FAITH CHRISTIAN DR,1,Regular elementary or secondary,399,42,31,53,24,380,7,3,9,0,0,0,0
A0302398,HICKORY CHRISTIAN ACADEMY,NC,35.779658,-81.339839,28601,HICKORY,3260 6TH STREET DR NW,1,Regular elementary or secondary,465,47,30,28,33,427,12,4,3,0,0,19,0
A0302423,ST THOMAS MORE ACADEMY,NC,35.8558,-78.588191,27616,RALEIGH,3109 SPRING FOREST RD,1,Regular elementary or secondary,179,60,38,49,32,145,4,12,17,1,0,0,0
A0302449,CINCINNATI HILLS CHRISTIAN ACADEMY,OH,39.277,-84.336971,45249,CINCINNATI,11525 SNIDER RD,1,Regular elementary or secondary,1292,130,111,124,122,1015,151,33,43,1,1,48,0
A0302586,PORTLAND LUTHERAN SCHOOL,OR,45.51679,-122.473981,97233,PORTLAND,740 SE 182ND AVE,1,Regular elementary or secondary,204,15,17,20,24,118,11,18,39,1,0,17,0
A0302741,NEW HOPE ACADEMY,PA,40.207078,-74.86992,19067,YARDLEY,301 OXFORD VALLEY RD BLDG 1701,1,Regular elementary or secondary,90,22,20,16,21,70,13,7,0,0,0,0,0
A0302807,TINICUM ART & SCIENCE,PA,40.45791,-75.150091,18942,OTTSVILLE,PO BOX 576,1,Regular elementary or secondary,21,5,2,3,11,21,0,0,0,0,0,0,0
A0302901,RIDGE CHRISTIAN ACADEMY,SC,33.04094,-80.110941,29486,SUMMERVILLE,2168 RIDGE CHURCH RD,1,Regular elementary or secondary,132,12,11,16,11,105,11,6,1,0,0,9,0
A0302918,RONCALLI JR & SR HIGH SCHOOL,SD,45.47944,-98.472461,57401,ABERDEEN,1400 N DAKOTA ST,1,Regular elementary or secondary,215,27,32,48,28,194,1,5,4,6,0,5,25
A0302998,RIVERSIDE CHRISTIAN ACADEMY,TN,35.135309,-86.567558,37334,FAYETTEVILLE,116 RIVERSIDE LN,1,Regular elementary or secondary,239,16,25,21,11,221,5,9,4,0,0,0,0
A0303051,CONCORDIA HIGH SCHOOL,TX,30.46014,-97.652581,78664,ROUND ROCK,1500 ROYSTON LN STE A,1,Regular elementary or secondary,110,34,30,22,24,84,7,9,5,0,0,5,0
A0303067,FELLOWSHIP ACADEMY,TX,32.65865,-97.227761,76060,KENNEDALE,PO BOX 738,1,Regular elementary or secondary,415,43,38,40,38,323,34,42,8,7,1,0,0
A0303079,NORTH CENTRAL TEXAS ACADEMY,TX,32.29393,-97.725101,76048,GRANBURY,3846 N HIGHWAY 144,1,Regular elementary or secondary,168,9,8,14,15,123,20,8,17,0,0,0,0
A0303087,HUMBLE CHRISTIAN SCHOOL,TX,29.95326,-95.268591,77396,HUMBLE,16202 OLD HUMBLE RD,1,Regular elementary or secondary,281,21,11,16,16,106,90,39,6,0,0,40,0
A0303091,ISLAMIC SCHOOL OF IRVING,TX,32.84318,-97.010701,75062,IRVING,2555 ESTERS RD,1,Regular elementary or secondary,537,38,30,29,18,79,50,1,387,0,0,20,0
A0303110,NOTRE DAME CATHOLIC SCHOOL,TX,33.885497,-98.546537,76309,WICHITA FALLS,2821 LANSING BLVD,1,Regular elementary or secondary,222,14,20,24,17,178,7,22,15,0,0,0,91
A0303150,THE PARISH EPISCOPAL SCHOOL PK-12,TX,32.93493,-96.844391,75244,DALLAS,4101 SIGMA RD,1,Regular elementary or secondary,1073,110,105,109,90,823,50,54,98,2,0,46,0
A0303171,OAKLEY SCHOOL,UT,40.71968,-111.285541,84055,OAKLEY,PO BOX 357,1,Regular elementary or secondary,40,5,7,10,18,33,2,5,0,0,0,0,0
A0303176,MOUNTAIN SPRINGS PREPARATORY ACADEMY,UT,37.65871,-113.086941,84720,CEDAR CITY,1957 W ROYAL HUNTE DR STE 100,1,Regular elementary or secondary,30,0,1,6,18,28,0,0,2,0,0,0,0
A0303186,LONG TRAIL SCHOOL,VT,43.27034,-73.098381,05251,DORSET,1045 KIRBY HOLLOW RD,1,Regular elementary or secondary,181,28,31,26,23,156,9,3,13,0,0,0,0
A0303236,OAKCREST SCHOOL,VA,38.95646,-77.191991,22101,MCLEAN,850 BALLS HILL RD,1,Regular elementary or secondary,190,35,33,24,28,120,5,23,9,0,2,31,0
A0303253,VALLEY BAPTIST CHRISTIAN SCHOOL,VA,38.83267,-78.579441,22824,EDINBURG,408 STONEY CREEK RD,1,Regular elementary or secondary,169,15,4,8,34,148,6,9,6,0,0,0,0
A0303356,COLUMBUS CATHOLIC MIDDLE & HIGH SCHOOL,WI,44.664,-90.193421,54449,MARSHFIELD,710 S COLUMBUS AVE,1,Regular elementary or secondary,227,37,29,36,34,212,3,3,6,0,0,3,38
A0303378,LIVING WORD LUTHERAN HIGH SCHOOL,WI,43.32765,-88.148891,53037,JACKSON,2230 LIVING WORD LN,1,Regular elementary or secondary,168,55,37,52,24,168,0,0,0,0,0,0,0
A0303399,TRINITY ACADEMY,WI,43.07729,-88.198881,53072,PEWAUKEE,W225N3131 DUPLAINVILLE RD,1,Regular elementary or secondary,116,15,7,7,12,106,0,9,1,0,0,0,0
A0303404,JOURNEYS SCHOOL OF TETON SCIENCE SCHOOLS,WY,43.49105,-110.810231,83001,JACKSON,700 COYOTE CANYON RD,1,Regular elementary or secondary,183,14,11,14,14,153,0,15,11,0,0,4,0
A0304001,ARROWHEAD CHRISTIAN ACADEMY,AZ,33.66279,-112.145571,85308,GLENDALE,4030 W YORKSHIRE DR,1,Regular elementary or secondary,131,9,8,10,12,83,8,31,6,3,0,0,0
A0304003,DESERT CHRISTIAN SCHOOL,AZ,32.23656,-110.831651,85710,TUCSON,7525 E SPEEDWAY BLVD,1,Regular elementary or secondary,391,31,47,44,42,288,13,54,12,5,0,19,0
A0304082,PROVIDENCE ACADEMY,MN,45.04488,-93.471901,55446,PLYMOUTH,15100 SCHMIDT LAKE RD,1,Regular elementary or secondary,848,81,100,77,77,821,11,8,5,1,0,2,0
A0304085,PARK PLACE CHRISTIAN ACADEMY,MS,32.281992,-90.041684,39208,PEARL,201 PARK PLACE DR,1,Regular elementary or secondary,498,39,39,27,20,465,25,4,4,0,0,0,0
A0304088,MONTANA ACADEMY,MT,48.11205,-114.873611,59925,MARION,9705 LOST PRAIRIE RD,1,Regular elementary or secondary,92,21,20,22,29,90,0,0,2,0,0,0,0
A0304099,ST AUGUSTINE ACADEMY,OK,36.12049,-95.905311,74114,TULSA,6310 E 30TH ST,1,Regular elementary or secondary,210,20,25,21,27,178,7,21,4,0,0,0,0
A0304101,DE LA SALLE NORTH CATHOLIC HIGH SCHOOL,OR,45.57764,-122.683451,97217,PORTLAND,7528 N FENWICK AVE,1,Regular elementary or secondary,313,98,90,61,64,58,96,113,11,0,5,30,175
A0304109,WEATHERFORD CHRISTIAN SCHOOL,TX,32.75667,-97.796231,76086,WEATHERFORD,111 E COLUMBIA ST,1,Regular elementary or secondary,261,20,10,10,22,256,1,2,0,0,1,1,0
A0308177,RAINIER CHRISTIAN SCHOOLS,WA,47.45206,-122.111531,98058,RENTON,PO BOX 58249,1,Regular elementary or secondary,416,32,33,16,23,305,22,21,32,2,0,34,0
A0500005,BAYSIDE ACADEMY,AL,30.60226,-87.911151,36526,DAPHNE,303 DRYER AVE,1,Regular elementary or secondary,680,69,63,72,67,640,5,12,12,2,1,8,0
A0500098,TRINITY CHRISTIAN SCHOOL,AZ,34.71626,-112.454701,86301,PRESCOTT,1077 MOGOLLON RD,1,Regular elementary or secondary,200,22,15,12,23,177,5,13,4,1,0,0,0
A0500142,ALSION MONTESSORI SCHOOL,CA,37.53229,-121.913791,94539,FREMONT,PO BOX 3296,2,Montessori,59,8,8,6,11,10,0,6,36,0,0,7,0
A0500413,JEWISH COMMUNITY HIGH SCHOOL OF THE BAY,CA,37.78175,-122.436201,94115,SAN FRANCISCO,1835 ELLIS ST,1,Regular elementary or secondary,157,39,37,35,46,148,1,0,1,0,0,7,0
